id,anthropic/claude-3-opus-20240229_score,anthropic/claude-3-opus-20240229_pass_to_pass_pass_rate,anthropic/claude-3-opus-20240229_fail_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_score,anthropic/claude-3-sonnet-20240229_pass_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_score,anthropic/claude-3-5-sonnet-20240620_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_score,anthropic/claude-3-5-sonnet-20241022_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_fail_to_pass_pass_rate,openai/gpt4o-2024-08-06_score,openai/gpt4o-2024-08-06_pass_to_pass_pass_rate,openai/gpt4o-2024-08-06_fail_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_score,openai/gpt-4o-mini-2024-07-18_pass_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_fail_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_score,openai/gpt-4-turbo-2024-04-09_pass_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_fail_to_pass_pass_rate,difficulty,size_in_gb,environment
sphinx-doc__sphinx-11445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-11510,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.68,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7440,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7462,0.0,0.9591836734693876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7590,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,>4 hours,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7757,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9393939393939394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7910,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-7985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,,,,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,15 min - 1 hour,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8056,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8120,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8269,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,1.0,0.0,,,0.0,0.6,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8475,0.0,1.0,0.0,0.0,0.8235294117647058,0.0,,,,0.0,1.0,0.0,0.0,0.6470588235294118,0.0,0.0,,,1.0,1.0,1.0,<15 min fix,2.57,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8548,0.0,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8551,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.96875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8595,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8621,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-8721,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1-4 hours,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9230,0.0,1.0,0.0,0.0,0.9772727272727272,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9258,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9281,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9320,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9658,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9698,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8666666666666667,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sphinx-doc__sphinx-9711,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,,1.0,0.0,,0.0,0.0,,0.0,1.0,,1.0,<15 min fix,2.56,sweb.env.x86_64.764c21123474adcba1e003:latest
sympy__sympy-11618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,15 min - 1 hour,2.57,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-12096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.57,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-12419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-12481,0.0,1.0,,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,<15 min fix,2.57,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-12489,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1-4 hours,2.57,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13031,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.57,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13091,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,0.5,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,,15 min - 1 hour,2.57,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13372,1.0,1.0,1.0,0.0,0.9772727272727272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.9772727272727272,1.0,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13480,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13551,0.0,0.8823529411764706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.0,1.0,0.0,0.0,1.0,,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13615,0.0,0.8260869565217391,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9857142857142858,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13647,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13757,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13798,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,,0.0,0.9901960784313726,0.0,0.0,1.0,,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13852,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13877,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.990909090909091,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13878,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,,>4 hours,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-13974,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-14248,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9907621247113164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9976905311778292,0.0,0.0,1.0,0.0,1-4 hours,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-14531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-14711,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-14976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-15017,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-15345,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-15349,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-15599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-15809,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-15875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-15976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-16450,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9736842105263158,0.0,0.0,1.0,0.0,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-16597,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-16766,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-16792,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-16886,0.0,0.9285714285714286,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-17139,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-17318,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,15 min - 1 hour,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-17630,0.0,1.0,0.0,0.0,0.7368421052631579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1-4 hours,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-17655,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,,<15 min fix,2.58,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-18189,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-18199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-18211,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-18698,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-18763,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7163120567375887,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-19040,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.972972972972973,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-19346,0.0,0.1428571428571428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-19495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-19637,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,0.0,<15 min fix,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-19783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-19954,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,<15 min fix,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-20154,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-20428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-20438,0.0,0.989247311827957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.989247311827957,0.0,0.0,0.978494623655914,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-20590,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-20801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-20916,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-21379,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-21596,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-21612,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-21847,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,<15 min fix,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
sympy__sympy-21930,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.9777777777777776,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,15 min - 1 hour,2.59,sweb.env.x86_64.c795f4b88616b8462021ed:latest
